,date,ethnicity,population,disease,"European Standard population rate per 100,000"
453,2020-09-21,4.0,577064.0,391.0,104.41753887494558
454,2020-09-21,5.0,550824.0,244.0,79.96996937331112
455,2020-09-28,1.0,17802069.0,22506.0,118.00232212451448
456,2020-09-28,2.0,398865.0,216.0,102.87928900720783
457,2020-09-28,3.0,1703790.0,937.0,86.0993302255842
458,2020-09-28,4.0,578091.0,351.0,93.27632568221078
459,2020-09-28,5.0,552299.0,301.0,97.2023248860432
460,2020-10-05,1.0,17820205.0,22807.0,119.32738571044956
461,2020-10-05,2.0,399801.0,212.0,117.71718535166937
462,2020-10-05,3.0,1706458.0,918.0,84.68130243078599
463,2020-10-05,4.0,579186.0,354.0,90.44142650381445
464,2020-10-05,5.0,553860.0,289.0,95.40047048732575
465,2020-10-12,1.0,17836541.0,22778.0,119.21267019540407
466,2020-10-12,2.0,400652.0,184.0,86.50193951612165
467,2020-10-12,3.0,1709021.0,976.0,90.62869018290938
468,2020-10-12,4.0,580225.0,374.0,92.35688552956093
469,2020-10-12,5.0,555317.0,314.0,103.12600247625869
470,2020-10-19,1.0,17853122.0,22719.0,118.66517421538406
471,2020-10-19,2.0,401566.0,198.0,89.84108999678786
472,2020-10-19,3.0,1711786.0,938.0,84.89851811980286
473,2020-10-19,4.0,581279.0,364.0,93.70431494510333
474,2020-10-19,5.0,556905.0,287.0,89.77833538993654
475,2020-10-26,1.0,17868289.0,21757.0,113.74410855588356
476,2020-10-26,2.0,402468.0,195.0,103.81007719193468
477,2020-10-26,3.0,1714326.0,899.0,81.25457305651673
478,2020-10-26,4.0,582392.0,352.0,94.68204954433324
479,2020-10-26,5.0,558461.0,286.0,90.91682174010698
480,2020-11-02,1.0,17882529.0,22475.0,117.13413091952158
481,2020-11-02,2.0,403241.0,195.0,93.12392393363196
482,2020-11-02,3.0,1716793.0,896.0,82.59469281657194
483,2020-11-02,4.0,583431.0,333.0,90.25405073139525
484,2020-11-02,5.0,559798.0,272.0,87.19284931022409
485,2020-11-09,1.0,17896871.0,22577.0,117.50821396564442
486,2020-11-09,2.0,404019.0,183.0,89.1412899139225
487,2020-11-09,3.0,1719617.0,928.0,82.97164440958615
488,2020-11-09,4.0,584595.0,385.0,99.37498725325965
489,2020-11-09,5.0,561119.0,291.0,96.5597209098513
490,2020-11-16,1.0,17911632.0,22434.0,116.66038856489071
491,2020-11-16,2.0,404888.0,218.0,107.7321072222468
492,2020-11-16,3.0,1722345.0,950.0,88.88370793728592
493,2020-11-16,4.0,585705.0,349.0,86.52710222963869
494,2020-11-16,5.0,562533.0,286.0,91.45391846719485
495,2020-11-23,1.0,17925943.0,22746.0,118.180702611669
496,2020-11-23,2.0,405670.0,205.0,98.47774137524958
497,2020-11-23,3.0,1725045.0,905.0,81.65944008059446
498,2020-11-23,4.0,586734.0,401.0,110.54650607832083
499,2020-11-23,5.0,563773.0,304.0,95.1627249968299
500,2020-11-30,1.0,17939803.0,23796.0,123.40385313162913
501,2020-11-30,2.0,406419.0,207.0,107.8615791676117
502,2020-11-30,3.0,1727619.0,992.0,92.94644047799517
503,2020-11-30,4.0,587786.0,386.0,100.29949957604104
504,2020-11-30,5.0,564974.0,265.0,88.57874811543836
505,2020-12-07,1.0,17953307.0,24194.0,125.1365930545683
506,2020-12-07,2.0,407148.0,212.0,108.3539399535725
507,2020-12-07,3.0,1730246.0,972.0,92.30199885389739
508,2020-12-07,4.0,588834.0,412.0,110.55128321872411
509,2020-12-07,5.0,566094.0,331.0,105.4135016032103
510,2020-12-14,1.0,17967071.0,23879.0,123.34833413544955
511,2020-12-14,2.0,407867.0,211.0,114.26471099876206
512,2020-12-14,3.0,1732850.0,1035.0,95.88239142439517
513,2020-12-14,4.0,589867.0,393.0,103.37583091555472
514,2020-12-14,5.0,567275.0,308.0,104.880069560427
515,2020-12-21,1.0,17980653.0,18267.0,94.08991569124233
516,2020-12-21,2.0,408535.0,149.0,73.94085446181873
517,2020-12-21,3.0,1735577.0,788.0,72.75219425737104
518,2020-12-21,4.0,590813.0,273.0,73.21673017492763
519,2020-12-21,5.0,568394.0,222.0,71.97027019398837
520,2020-12-28,1.0,17988915.0,16960.0,87.44741928734885
521,2020-12-28,2.0,408968.0,116.0,65.06776164424981
522,2020-12-28,3.0,1737487.0,653.0,60.759130405007596
523,2020-12-28,4.0,591489.0,261.0,70.43052762795887
524,2020-12-28,5.0,569202.0,205.0,66.61629627228055
