,date,ethnicity,population,disease,"European Standard population rate per 100,000"
455,2020-09-28,1.0,17910173.0,7210.0,37.42447921656512
456,2020-09-28,2.0,400710.0,83.0,33.399012272553186
457,2020-09-28,3.0,1708153.0,405.0,38.91853702214292
458,2020-09-28,4.0,579826.0,127.0,33.13366828435883
459,2020-09-28,5.0,554262.0,91.0,28.301927508436904
460,2020-10-05,1.0,17928418.0,7056.0,36.465791038465376
461,2020-10-05,2.0,401646.0,88.0,44.9460662185502
462,2020-10-05,3.0,1710834.0,403.0,39.03587838549021
463,2020-10-05,4.0,580921.0,130.0,31.929410874851854
464,2020-10-05,5.0,555838.0,98.0,35.883052884710615
465,2020-10-12,1.0,17944858.0,6848.0,35.4767160339191
466,2020-10-12,2.0,402500.0,73.0,27.14947110482556
467,2020-10-12,3.0,1713415.0,419.0,40.793209875302466
468,2020-10-12,4.0,581964.0,110.0,28.599536335387427
469,2020-10-12,5.0,557306.0,109.0,39.648015920516364
470,2020-10-19,1.0,17961527.0,6919.0,35.73046973558815
471,2020-10-19,2.0,403424.0,80.0,33.37106122254755
472,2020-10-19,3.0,1716196.0,370.0,35.59000311839303
473,2020-10-19,4.0,583022.0,118.0,29.42581216618426
474,2020-10-19,5.0,558899.0,86.0,29.097147526544436
475,2020-10-26,1.0,17976812.0,6416.0,33.04666448192815
476,2020-10-26,2.0,404330.0,69.0,32.03791086362942
477,2020-10-26,3.0,1718755.0,370.0,34.38557986353706
478,2020-10-26,4.0,584152.0,120.0,30.69524867937503
479,2020-10-26,5.0,560469.0,75.0,27.96239581321354
480,2020-11-02,1.0,17991147.0,6334.0,32.566273397324146
481,2020-11-02,2.0,405107.0,63.0,28.038730061387664
482,2020-11-02,3.0,1721232.0,348.0,34.10170054522164
483,2020-11-02,4.0,585197.0,115.0,30.903258469817636
484,2020-11-02,5.0,561830.0,75.0,26.27276343688898
485,2020-11-09,1.0,18005594.0,6626.0,34.02218297741959
486,2020-11-09,2.0,405894.0,68.0,33.21027774193689
487,2020-11-09,3.0,1724069.0,358.0,33.15322316345799
488,2020-11-09,4.0,586368.0,134.0,33.757586034839065
489,2020-11-09,5.0,563164.0,90.0,33.030328972213006
490,2020-11-16,1.0,18020446.0,6594.0,33.83260953507271
491,2020-11-16,2.0,406760.0,80.0,36.6614123077683
492,2020-11-16,3.0,1726811.0,375.0,36.246196684273464
493,2020-11-16,4.0,587490.0,119.0,25.234207598458873
494,2020-11-16,5.0,564592.0,77.0,27.407132818781726
495,2020-11-23,1.0,18034866.0,6687.0,34.20245067087846
496,2020-11-23,2.0,407541.0,77.0,32.7472165307572
497,2020-11-23,3.0,1729524.0,366.0,34.75055115090031
498,2020-11-23,4.0,588524.0,152.0,40.80700319972885
499,2020-11-23,5.0,565845.0,89.0,29.592618937314345
500,2020-11-30,1.0,18048852.0,7350.0,37.59107649762265
501,2020-11-30,2.0,408293.0,73.0,37.306782625934275
502,2020-11-30,3.0,1732108.0,405.0,40.65377263691113
503,2020-11-30,4.0,589584.0,108.0,28.060804693545354
504,2020-11-30,5.0,567062.0,78.0,29.0074629147923
505,2020-12-07,1.0,18062521.0,7586.0,38.533781752710865
506,2020-12-07,2.0,409033.0,83.0,39.6663320337085
507,2020-12-07,3.0,1734764.0,400.0,39.95019791586457
508,2020-12-07,4.0,590648.0,130.0,34.6327616136216
509,2020-12-07,5.0,568190.0,110.0,37.47334237821402
510,2020-12-14,1.0,18076409.0,7257.0,36.75167980808558
511,2020-12-14,2.0,409756.0,67.0,29.49370093557414
512,2020-12-14,3.0,1737391.0,428.0,40.993921145117206
513,2020-12-14,4.0,591686.0,131.0,36.03024706709386
514,2020-12-14,5.0,569380.0,78.0,28.752780587457227
515,2020-12-21,1.0,18090124.0,6718.0,33.956059806187966
516,2020-12-21,2.0,410430.0,67.0,31.668514466528137
517,2020-12-21,3.0,1740142.0,355.0,35.1331293496724
518,2020-12-21,4.0,592651.0,121.0,31.142830021623734
519,2020-12-21,5.0,570514.0,69.0,24.435540669597387
520,2020-12-28,1.0,18098453.0,7105.0,35.92770681108267
521,2020-12-28,2.0,410866.0,46.0,27.01584123646896
522,2020-12-28,3.0,1742063.0,313.0,31.069414116296155
523,2020-12-28,4.0,593339.0,108.0,29.514816423089275
524,2020-12-28,5.0,571336.0,78.0,28.807847144538503
