,date,ethnicity,population,disease,"European Standard population rate per 100,000"
455,2020-09-28,1.0,17910173.0,14995.0,78.34971829336641
456,2020-09-28,2.0,400710.0,133.0,68.60825939536056
457,2020-09-28,3.0,1708153.0,525.0,46.38462061649659
458,2020-09-28,4.0,579826.0,222.0,59.57701140348565
459,2020-09-28,5.0,554262.0,210.0,69.0906989436989
460,2020-10-05,1.0,17928418.0,15415.0,80.43003632257556
461,2020-10-05,2.0,401646.0,127.0,73.38547385547625
462,2020-10-05,3.0,1710834.0,509.0,44.62954025848562
463,2020-10-05,4.0,580921.0,220.0,56.2758121971627
464,2020-10-05,5.0,555838.0,187.0,57.28268273553842
465,2020-10-12,1.0,17944858.0,15580.0,81.25725180133344
466,2020-10-12,2.0,402500.0,109.0,58.14614168433739
467,2020-10-12,3.0,1713415.0,549.0,48.253265108893736
468,2020-10-12,4.0,581964.0,261.0,62.56102086250124
469,2020-10-12,5.0,557306.0,203.0,62.86672850391439
470,2020-10-19,1.0,17961527.0,15462.0,80.49863835161213
471,2020-10-19,2.0,403424.0,115.0,54.54948411768407
472,2020-10-19,3.0,1716196.0,561.0,48.37440107928458
473,2020-10-19,4.0,583022.0,248.0,64.33911053606596
474,2020-10-19,5.0,558899.0,199.0,60.340710642305716
475,2020-10-26,1.0,17976812.0,15035.0,78.4668837497533
476,2020-10-26,2.0,404330.0,126.0,70.95374671524851
477,2020-10-26,3.0,1718755.0,524.0,46.40816394392337
478,2020-10-26,4.0,584152.0,232.0,63.71846704468509
479,2020-10-26,5.0,560469.0,208.0,62.14266960842724
480,2020-11-02,1.0,17991147.0,15783.0,82.0473096256676
481,2020-11-02,2.0,405107.0,132.0,65.15441864120432
482,2020-11-02,3.0,1721232.0,540.0,47.77725396043833
483,2020-11-02,4.0,585197.0,218.0,59.11141176676099
484,2020-11-02,5.0,561830.0,194.0,59.74176469894788
485,2020-11-09,1.0,18005594.0,15614.0,81.0771343863534
486,2020-11-09,2.0,405894.0,110.0,54.40363929835307
487,2020-11-09,3.0,1724069.0,563.0,49.06831263112033
488,2020-11-09,4.0,586368.0,248.0,63.73607058688892
489,2020-11-09,5.0,563164.0,197.0,61.97651853637025
490,2020-11-16,1.0,18020446.0,15572.0,80.78135817661088
491,2020-11-16,2.0,406760.0,137.0,71.3107365951542
492,2020-11-16,3.0,1726811.0,569.0,51.847530177265895
493,2020-11-16,4.0,587490.0,226.0,60.15579855632631
494,2020-11-16,5.0,564592.0,208.0,63.22996056595775
495,2020-11-23,1.0,18034866.0,15758.0,81.76225111224595
496,2020-11-23,2.0,407541.0,124.0,63.03710618083959
497,2020-11-23,3.0,1729524.0,527.0,45.51585449920974
498,2020-11-23,4.0,588524.0,245.0,68.33528160702986
499,2020-11-23,5.0,565845.0,211.0,63.32822264256935
500,2020-11-30,1.0,18048852.0,16124.0,83.4749581052115
501,2020-11-30,2.0,408293.0,135.0,71.75656523223991
502,2020-11-30,3.0,1732108.0,580.0,51.474584673043076
503,2020-11-30,4.0,589584.0,273.0,70.94706648761
504,2020-11-30,5.0,567062.0,190.0,60.381126106901476
505,2020-12-07,1.0,18062521.0,16348.0,84.56896380555116
506,2020-12-07,2.0,409033.0,128.0,67.08021046349333
507,2020-12-07,3.0,1734764.0,562.0,51.416841240713964
508,2020-12-07,4.0,590648.0,278.0,74.87691213649157
509,2020-12-07,5.0,568190.0,216.0,65.63838633425907
510,2020-12-14,1.0,18076409.0,16340.0,84.44998209263949
511,2020-12-14,2.0,409756.0,146.0,85.35571571663938
512,2020-12-14,3.0,1737391.0,602.0,53.77293854258525
513,2020-12-14,4.0,591686.0,257.0,66.63947831710917
514,2020-12-14,5.0,569380.0,227.0,74.2494883312195
515,2020-12-21,1.0,18090124.0,11308.0,58.36910339203632
516,2020-12-21,2.0,410430.0,83.0,42.31082265396506
517,2020-12-21,3.0,1740142.0,426.0,36.87522411779353
518,2020-12-21,4.0,592651.0,153.0,42.01984280642125
519,2020-12-21,5.0,570514.0,152.0,47.12135871615823
520,2020-12-28,1.0,18098453.0,9646.0,49.954623215467606
521,2020-12-28,2.0,410866.0,68.0,38.49712679510323
522,2020-12-28,3.0,1742063.0,327.0,28.576987591114356
523,2020-12-28,4.0,593339.0,150.0,39.83668018459768
524,2020-12-28,5.0,571336.0,126.0,36.987442553781094
